timestamp_ns,price,bid,ask,size,symbol
1700000000526740158,450.5343,450.5118,450.5568,139,SPY
1700000000527387386,450.6064,450.5839,450.6289,174,SPY
1700000000527565132,450.6180,450.5955,450.6406,433,SPY
1700000000528771866,450.7885,450.7660,450.8111,13,SPY
1700000000529287991,450.8422,450.8197,450.8647,254,SPY
1700000000529577342,450.7997,450.7772,450.8222,237,SPY
1700000000529961309,450.8898,450.8672,450.9123,12,SPY
1700000000530246976,450.9499,450.9273,450.9724,421,SPY
1700000000530588871,450.7002,450.6777,450.7227,384,SPY
1700000000531691162,450.6639,450.6414,450.6865,115,SPY
1700000000533222451,450.7163,450.6938,450.7389,212,SPY
1700000000533466132,450.9198,450.8972,450.9423,191,SPY
1700000000535454506,450.8697,450.8472,450.8923,309,SPY
1700000000536218097,450.8307,450.8082,450.8533,362,SPY
1700000000537380448,450.8664,450.8439,450.8890,437,SPY
1700000000538149207,450.9009,450.8783,450.9234,247,SPY
1700000000539284851,450.7132,450.6907,450.7358,386,SPY
1700000000540173476,450.8639,450.8414,450.8865,151,SPY
1700000000540579051,450.7570,450.7345,450.7796,20,SPY
1700000000541852488,450.8496,450.8270,450.8721,429,SPY
1700000000543173360,450.9147,450.8922,450.9372,91,SPY
1700000000545078689,450.8106,450.7880,450.8331,92,SPY
1700000000545492350,450.6120,450.5895,450.6345,290,SPY
1700000000546723033,450.4898,450.4672,450.5123,56,SPY
1700000000547311454,450.4270,450.4045,450.4495,404,SPY
1700000000547618558,450.3826,450.3601,450.4051,288,SPY
1700000000549062143,450.4381,450.4155,450.4606,434,SPY
1700000000549571967,450.5710,450.5485,450.5936,113,SPY
1700000000551460237,450.4832,450.4607,450.5057,264,SPY
1700000000552801167,450.5009,450.4783,450.5234,364,SPY
1700000000553014326,450.5067,450.4842,450.5292,114,SPY
1700000000554061055,450.5082,450.4857,450.5308,400,SPY
1700000000556047347,450.5027,450.4801,450.5252,113,SPY
1700000000557944137,450.6351,450.6126,450.6576,494,SPY
1700000000558498053,450.4541,450.4316,450.4767,190,SPY
1700000000560351748,450.3840,450.3615,450.4065,335,SPY
1700000000561751351,450.4425,450.4200,450.4650,270,SPY
1700000000562757288,450.5369,450.5144,450.5594,341,SPY
1700000000562925269,450.4707,450.4482,450.4932,484,SPY
1700000000563277498,450.4615,450.4390,450.4840,459,SPY
1700000000563605442,450.2126,450.1901,450.2351,439,SPY
1700000000565335176,450.1439,450.1214,450.1664,289,SPY
1700000000567178123,449.9442,449.9217,449.9667,206,SPY
1700000000569036980,449.8310,449.8086,449.8535,472,SPY
1700000000570782758,449.8332,449.8107,449.8557,142,SPY
1700000000572146212,449.8381,449.8156,449.8606,442,SPY
1700000000572953472,449.9163,449.8938,449.9388,262,SPY
1700000000574523329,450.0099,449.9874,450.0324,485,SPY
1700000000576274243,449.9100,449.8875,449.9325,310,SPY
1700000000577980314,449.9851,449.9626,450.0076,213,SPY
1700000000578826183,449.8933,449.8708,449.9158,439,SPY
1700000000579006925,449.8887,449.8662,449.9112,312,SPY
1700000000580136228,449.8492,449.8267,449.8717,116,SPY
1700000000581860857,449.8546,449.8321,449.8771,303,SPY
1700000000582580138,449.8042,449.7818,449.8267,29,SPY
1700000000584570374,449.8212,449.7987,449.8437,469,SPY
1700000000585794698,449.8923,449.8698,449.9148,395,SPY
1700000000587682183,449.7771,449.7546,449.7996,268,SPY
1700000000588196034,449.9013,449.8788,449.9237,23,SPY
1700000000588489244,449.8854,449.8629,449.9079,409,SPY
1700000000589296063,449.8286,449.8061,449.8511,225,SPY
1700000000589984958,449.7695,449.7470,449.7920,383,SPY
1700000000590782306,449.6733,449.6508,449.6957,128,SPY
1700000000591111609,449.4972,449.4748,449.5197,390,SPY
1700000000591941520,449.5133,449.4908,449.5358,156,SPY
1700000000593466875,449.4869,449.4644,449.5093,293,SPY
1700000000594886261,449.5771,449.5546,449.5996,244,SPY
1700000000595384323,449.6471,449.6246,449.6695,149,SPY
1700000000596934291,449.5763,449.5538,449.5988,49,SPY
1700000000597070195,449.5321,449.5096,449.5545,210,SPY
1700000000598451740,449.4118,449.3894,449.4343,417,SPY
1700000000600138011,449.4506,449.4281,449.4731,2,SPY
1700000000601212141,449.4396,449.4171,449.4621,32,SPY
1700000000601780763,449.4947,449.4722,449.5171,445,SPY
1700000000603349289,449.3722,449.3498,449.3947,422,SPY
1700000000605095823,449.3398,449.3173,449.3623,415,SPY
1700000000606575646,449.4459,449.4235,449.4684,337,SPY
1700000000608334200,449.5212,449.4987,449.5436,217,SPY
1700000000609008305,449.6278,449.6053,449.6502,273,SPY
1700000000610869947,449.7049,449.6824,449.7274,282,SPY
1700000000611856102,449.8295,449.8070,449.8520,131,SPY
1700000000612048859,449.9139,449.8915,449.9364,305,SPY
1700000000613683357,449.9099,449.8874,449.9324,167,SPY
1700000000614660323,450.0080,449.9855,450.0305,115,SPY
1700000000616459821,449.8828,449.8603,449.9052,162,SPY
1700000000617114765,450.0866,450.0641,450.1091,62,SPY
1700000000617796909,449.9469,449.9244,449.9694,100,SPY
1700000000618604288,449.9423,449.9199,449.9648,251,SPY
1700000000618999760,449.9226,449.9001,449.9451,71,SPY
1700000000620958545,449.9939,449.9714,450.0164,287,SPY
1700000000621248384,449.9659,449.9435,449.9884,53,SPY
1700000000623213758,449.8032,449.7807,449.8257,379,SPY
1700000000623363770,449.9434,449.9209,449.9658,203,SPY
1700000000623902297,449.8191,449.7966,449.8416,443,SPY
1700000000624451002,449.8749,449.8524,449.8974,156,SPY
1700000000626306095,449.7867,449.7642,449.8091,23,SPY
1700000000627126838,449.8713,449.8488,449.8938,440,SPY
1700000000627436140,449.8395,449.8170,449.8620,98,SPY
1700000000627842373,449.8313,449.8088,449.8538,321,SPY
1700000000628642235,449.7922,449.7698,449.8147,59,SPY
1700000000630037873,449.9138,449.8913,449.9363,222,SPY
1700000000630152119,449.7980,449.7755,449.8205,156,SPY
1700000000632068675,449.9304,449.9079,449.9529,95,SPY
1700000000632400698,449.9870,449.9645,450.0095,213,SPY
1700000000633084870,450.1373,450.1148,450.1598,390,SPY
1700000000634048953,450.1523,450.1298,450.1748,246,SPY
1700000000634689441,450.1537,450.1312,450.1762,243,SPY
1700000000635390626,450.0236,450.0011,450.0461,32,SPY
1700000000636734827,450.0685,450.0460,450.0910,154,SPY
1700000000637467670,450.1428,450.1203,450.1653,421,SPY
1700000000638509170,450.0584,450.0358,450.0809,449,SPY
1700000000639078833,450.0945,450.0720,450.1170,66,SPY
1700000000640394256,450.0044,449.9819,450.0269,170,SPY
1700000000641909846,450.0601,450.0376,450.0826,168,SPY
1700000000643395889,450.0527,450.0302,450.0752,92,SPY
1700000000644604026,449.9506,449.9281,449.9731,67,SPY
1700000000646109740,449.8825,449.8600,449.9050,486,SPY
1700000000647626605,449.8982,449.8757,449.9206,246,SPY
1700000000648708327,449.8650,449.8425,449.8875,136,SPY
1700000000649641175,449.8381,449.8156,449.8606,358,SPY
1700000000650841644,450.0109,449.9884,450.0334,106,SPY
1700000000652631501,449.9859,449.9634,450.0084,171,SPY
1700000000654284111,449.9150,449.8925,449.9375,321,SPY
1700000000655572382,449.9181,449.8956,449.9406,409,SPY
1700000000656806074,449.7868,449.7643,449.8093,145,SPY
1700000000657127581,449.9322,449.9097,449.9546,462,SPY
1700000000657691208,449.8971,449.8746,449.9196,20,SPY
1700000000658192767,449.9682,449.9457,449.9907,467,SPY
1700000000659380119,449.9612,449.9387,449.9837,87,SPY
1700000000660452696,450.0200,449.9975,450.0425,184,SPY
1700000000662400140,449.9894,449.9669,450.0119,458,SPY
1700000000663425276,450.1917,450.1692,450.2142,311,SPY
1700000000665192488,450.1823,450.1598,450.2048,458,SPY
1700000000665764598,450.1875,450.1650,450.2101,487,SPY
1700000000667644780,450.1995,450.1770,450.2220,276,SPY
1700000000668206290,450.3356,450.3130,450.3581,424,SPY
1700000000669325618,450.4342,450.4116,450.4567,356,SPY
1700000000670548055,450.5491,450.5266,450.5716,138,SPY
1700000000672372235,450.5303,450.5078,450.5528,229,SPY
1700000000674104674,450.5738,450.5513,450.5964,314,SPY
1700000000674961374,450.6901,450.6676,450.7126,312,SPY
1700000000675135489,450.5908,450.5683,450.6134,294,SPY
1700000000676315061,450.6649,450.6424,450.6874,324,SPY
1700000000677940849,450.7136,450.6911,450.7361,492,SPY
1700000000679087723,450.5643,450.5418,450.5869,84,SPY
1700000000680719903,450.4123,450.3898,450.4348,286,SPY
1700000000681348115,450.4871,450.4646,450.5096,7,SPY
1700000000683120745,450.4330,450.4104,450.4555,183,SPY
1700000000683231771,450.3237,450.3012,450.3463,5,SPY
1700000000683807145,450.1838,450.1612,450.2063,338,SPY
1700000000684965605,450.2881,450.2656,450.3106,361,SPY
1700000000686020766,450.3137,450.2911,450.3362,330,SPY
1700000000687901043,450.2470,450.2245,450.2695,226,SPY
1700000000689882299,450.3669,450.3444,450.3894,328,SPY
1700000000690259806,450.2078,450.1853,450.2303,50,SPY
1700000000692150204,450.1673,450.1448,450.1898,465,SPY
1700000000692679009,450.1927,450.1702,450.2152,438,SPY
1700000000692874416,449.9845,449.9620,450.0070,154,SPY
1700000000694178263,450.0864,450.0639,450.1089,290,SPY
1700000000696015478,450.0040,449.9815,450.0265,239,SPY
1700000000697082793,450.0100,449.9875,450.0325,423,SPY
1700000000698696153,450.0694,450.0469,450.0919,432,SPY
1700000000699037233,450.0611,450.0386,450.0836,24,SPY
1700000000700703747,450.2863,450.2638,450.3088,303,SPY
1700000000701208896,450.2859,450.2633,450.3084,334,SPY
1700000000702083778,450.2621,450.2396,450.2846,261,SPY
1700000000704043104,450.3381,450.3156,450.3607,66,SPY
1700000000705830767,450.2893,450.2668,450.3118,186,SPY
1700000000706482643,450.1846,450.1621,450.2071,127,SPY
1700000000707776711,450.2092,450.1867,450.2317,29,SPY
1700000000708190148,450.2391,450.2166,450.2616,240,SPY
1700000000708439629,450.2642,450.2417,450.2867,172,SPY
1700000000710130508,450.2699,450.2474,450.2924,494,SPY
1700000000711248725,450.3330,450.3104,450.3555,369,SPY
1700000000711670979,450.4938,450.4713,450.5163,132,SPY
1700000000712981131,450.5753,450.5528,450.5978,490,SPY
1700000000713635156,450.7127,450.6901,450.7352,69,SPY
1700000000714792336,450.6052,450.5827,450.6278,188,SPY
1700000000715999068,450.5098,450.4873,450.5323,410,SPY
1700000000717682118,450.6004,450.5779,450.6230,495,SPY
1700000000719488805,450.5781,450.5556,450.6006,419,SPY
1700000000721190946,450.6350,450.6125,450.6575,4,SPY
1700000000721382019,450.5141,450.4916,450.5366,78,SPY
1700000000721512100,450.6569,450.6344,450.6795,172,SPY
1700000000723492091,450.5492,450.5266,450.5717,405,SPY
1700000000725104127,450.6014,450.5789,450.6239,54,SPY
1700000000725727959,450.5317,450.5092,450.5542,340,SPY
1700000000727681239,450.6470,450.6244,450.6695,388,SPY
1700000000729586201,450.6176,450.5950,450.6401,190,SPY
1700000000730803600,450.5605,450.5380,450.5831,333,SPY
1700000000732084901,450.5643,450.5417,450.5868,150,SPY
1700000000733309409,450.5260,450.5035,450.5486,287,SPY
1700000000734836485,450.4668,450.4443,450.4893,164,SPY
1700000000735993844,450.5377,450.5151,450.5602,38,SPY
1700000000736653575,450.5950,450.5725,450.6175,439,SPY
1700000000737766972,450.5842,450.5617,450.6068,26,SPY
1700000000739739950,450.6311,450.6086,450.6536,382,SPY
1700000000740892191,450.6689,450.6464,450.6914,243,SPY
1700000000741800076,450.5853,450.5628,450.6078,273,SPY
1700000000742388298,450.6982,450.6757,450.7207,53,SPY
1700000000743768685,450.7634,450.7409,450.7860,362,SPY
1700000000745654554,450.8102,450.7877,450.8328,423,SPY
1700000000746096973,450.7098,450.6872,450.7323,33,SPY
1700000000747934578,450.7267,450.7042,450.7493,464,SPY
1700000000749628521,450.6062,450.5836,450.6287,474,SPY
1700000000751504812,450.6005,450.5779,450.6230,223,SPY
1700000000753298744,450.7621,450.7395,450.7846,200,SPY
1700000000754279020,450.7839,450.7613,450.8064,278,SPY
1700000000754536326,450.7807,450.7582,450.8033,19,SPY
1700000000755748765,450.8063,450.7838,450.8289,458,SPY
1700000000756052245,450.7303,450.7078,450.7528,91,SPY
1700000000756537840,450.6260,450.6034,450.6485,411,SPY
1700000000758462192,450.5907,450.5681,450.6132,480,SPY
1700000000759091551,450.7157,450.6932,450.7382,148,SPY
1700000000760014523,450.8249,450.8024,450.8475,3,SPY
1700000000760340684,450.6039,450.5814,450.6265,139,SPY
1700000000761594212,450.4363,450.4137,450.4588,324,SPY
1700000000762101053,450.2926,450.2701,450.3151,381,SPY
1700000000762939208,450.2794,450.2569,450.3019,144,SPY
1700000000763465984,450.2292,450.2067,450.2517,472,SPY
1700000000765309194,450.1379,450.1154,450.1604,490,SPY
1700000000766877665,450.2008,450.1783,450.2233,415,SPY
1700000000767842370,450.1889,450.1664,450.2114,424,SPY
1700000000769404773,450.2473,450.2248,450.2698,184,SPY
1700000000770752633,450.1931,450.1706,450.2156,213,SPY
1700000000771938527,450.1982,450.1756,450.2207,59,SPY
1700000000772567718,450.0752,450.0527,450.0977,428,SPY
1700000000773291201,449.9382,449.9157,449.9607,52,SPY
1700000000774432783,449.9099,449.8874,449.9324,430,SPY
1700000000776213402,449.8931,449.8706,449.9156,19,SPY
1700000000776724726,449.9241,449.9016,449.9466,485,SPY
1700000000777997837,449.9387,449.9162,449.9612,306,SPY
1700000000779442278,450.0685,450.0460,450.0910,16,SPY
1700000000780024815,450.1770,450.1545,450.1996,208,SPY
1700000000781317382,450.2717,450.2492,450.2942,309,SPY
1700000000782690858,450.2523,450.2298,450.2748,120,SPY
1700000000784004342,450.2584,450.2359,450.2809,271,SPY
1700000000785766798,450.2517,450.2291,450.2742,103,SPY
1700000000786362410,450.2688,450.2463,450.2913,366,SPY
1700000000787268160,450.3117,450.2892,450.3342,360,SPY
1700000000788513522,450.3598,450.3373,450.3823,304,SPY
1700000000789159428,450.3680,450.3454,450.3905,490,SPY
1700000000789496451,450.3690,450.3465,450.3916,210,SPY
1700000000790762258,450.4150,450.3925,450.4376,299,SPY
1700000000791603130,450.3772,450.3546,450.3997,247,SPY
1700000000793230299,450.2653,450.2428,450.2879,290,SPY
1700000000795069278,450.3181,450.2955,450.3406,158,SPY
1700000000796469912,450.2058,450.1833,450.2283,130,SPY
1700000000797321400,450.0524,450.0299,450.0749,200,SPY
1700000000797607822,450.0848,450.0623,450.1073,36,SPY
1700000000798076718,450.1173,450.0948,450.1398,148,SPY
1700000000800068508,450.1260,450.1035,450.1485,42,SPY
1700000000800597617,450.0716,450.0491,450.0941,73,SPY
1700000000800907505,450.1699,450.1474,450.1925,447,SPY
1700000000801128803,450.1543,450.1318,450.1768,387,SPY
1700000000801884830,450.1559,450.1334,450.1784,91,SPY
1700000000802205252,450.1381,450.1156,450.1606,471,SPY
1700000000802634129,450.0318,450.0093,450.0543,294,SPY
1700000000803649971,450.1738,450.1513,450.1963,51,SPY
1700000000804235315,450.1886,450.1661,450.2111,83,SPY
1700000000805839005,449.9200,449.8975,449.9425,51,SPY
1700000000807475786,449.9448,449.9223,449.9673,139,SPY
1700000000809279104,450.0847,450.0622,450.1072,289,SPY
1700000000811075114,450.0610,450.0385,450.0835,458,SPY
1700000000811828060,450.0478,450.0253,450.0703,277,SPY
1700000000812616510,450.0620,450.0395,450.0845,442,SPY
1700000000814449750,450.2004,450.1779,450.2229,278,SPY
1700000000815140048,450.0520,450.0295,450.0745,79,SPY
1700000000816628906,450.0341,450.0116,450.0566,35,SPY
1700000000818526334,450.0492,450.0267,450.0717,238,SPY
1700000000818930801,450.0501,450.0276,450.0726,135,SPY
1700000000819198839,449.9077,449.8852,449.9302,344,SPY
1700000000820846532,449.9751,449.9526,449.9976,71,SPY
1700000000822314220,449.9990,449.9765,450.0215,496,SPY
1700000000822824630,449.9419,449.9194,449.9644,152,SPY
1700000000823463655,449.9633,449.9408,449.9858,66,SPY
1700000000825327705,449.9780,449.9555,450.0005,27,SPY
1700000000826330201,449.8957,449.8733,449.9182,237,SPY
1700000000826819331,450.0381,450.0156,450.0606,55,SPY
1700000000827746302,449.9245,449.9020,449.9470,445,SPY
1700000000828998259,449.9921,449.9696,450.0146,478,SPY
1700000000829902071,450.0963,450.0738,450.1188,318,SPY
1700000000830892246,449.9218,449.8993,449.9443,225,SPY
1700000000831516062,449.9628,449.9403,449.9853,415,SPY
1700000000833126716,449.9958,449.9733,450.0183,455,SPY
1700000000833800509,450.1317,450.1092,450.1542,190,SPY
1700000000835480677,450.1772,450.1547,450.1997,37,SPY
1700000000836311534,450.1234,450.1009,450.1459,354,SPY
1700000000836970937,450.1145,450.0920,450.1370,438,SPY
1700000000838585461,450.1381,450.1156,450.1606,385,SPY
1700000000839277080,450.0540,450.0315,450.0765,154,SPY
1700000000840241190,449.9494,449.9269,449.9719,265,SPY
1700000000840482465,449.8517,449.8292,449.8742,117,SPY
1700000000841681012,449.7582,449.7357,449.7807,492,SPY
1700000000843012236,449.8464,449.8239,449.8689,321,SPY
1700000000843320868,449.9143,449.8918,449.9368,491,SPY
1700000000844230510,449.9649,449.9424,449.9874,364,SPY
1700000000846090633,449.8915,449.8690,449.9140,174,SPY
1700000000847329822,449.8869,449.8644,449.9094,129,SPY
1700000000848149360,449.8942,449.8717,449.9167,20,SPY
1700000000849953717,449.8875,449.8650,449.9100,454,SPY
1700000000851415854,449.9202,449.8977,449.9427,125,SPY
1700000000852605493,449.9993,449.9768,450.0218,90,SPY
1700000000853419138,450.0887,450.0662,450.1112,264,SPY
1700000000854577632,449.9672,449.9447,449.9897,22,SPY
1700000000856394180,449.8710,449.8485,449.8935,88,SPY
1700000000857110851,449.9549,449.9324,449.9774,471,SPY
1700000000857709465,449.8741,449.8516,449.8966,2,SPY
1700000000859066208,449.8248,449.8023,449.8473,374,SPY
1700000000860347573,449.7822,449.7597,449.8047,225,SPY
1700000000862113897,449.8469,449.8244,449.8694,351,SPY
1700000000862608404,449.8362,449.8138,449.8587,182,SPY
1700000000863061019,449.8006,449.7781,449.8231,152,SPY
1700000000863943347,449.9221,449.8996,449.9445,492,SPY
1700000000864081720,449.7658,449.7433,449.7882,42,SPY
1700000000864527067,449.7493,449.7268,449.7717,276,SPY
1700000000864945021,449.9228,449.9003,449.9453,223,SPY
1700000000865936608,450.0009,449.9784,450.0234,93,SPY
1700000000867668673,449.9936,449.9711,450.0161,67,SPY
1700000000869079367,449.9553,449.9328,449.9778,408,SPY
1700000000869511670,449.9520,449.9295,449.9745,15,SPY
1700000000870893906,449.9704,449.9479,449.9929,298,SPY
1700000000871058812,449.9844,449.9619,450.0069,436,SPY
1700000000871676292,450.0848,450.0623,450.1073,391,SPY
1700000000872819257,450.3026,450.2801,450.3251,173,SPY
1700000000874647514,450.2886,450.2660,450.3111,15,SPY
